test.id,add.id,concentration,mu.bt,sd.mu.bt,ci90.mu.bt.lo,ci90.mu.bt.up,ci95.mu.bt.lo,ci95.mu.bt.up,lambda.bt,sd.lambda.bt,ci90.lambda.bt.lo,ci90.lambda.bt.up,ci95.lambda.bt.lo,ci95.lambda.bt.up,A.bt,sd.A.bt,ci90.A.bt.lo,ci90.A.bt.up,ci95.A.bt.lo,ci95.A.bt.up,integral.bt,sd.integral.bt,ci90.integral.bt.lo,ci90.integral.bt.up,ci95.integral.bt.lo,ci95.integral.bt.up
lab_16h_0.25_Sparse,lab_16h_0.25_Sparse_Test1,0.01,0.039505350685674914,0.0010419339820095658,0.03818208344677945,0.04077905506789367,0.037733605629375916,0.04089505794266022,6.308600940204055,0.16992157005826317,6.1675636709550705,6.443423039119024,6.121770435742875,6.6095812618242,0.21909436603104637,0.0028225923779106195,0.21683800287615065,0.22161201476999695,0.20846680009095667,0.22325816899313403,1.7520054938457634,0.20852088339367533,1.4347982539802213,1.9050041781491862,1.278738290285805,1.908250893319426
lab_16h_0.25_Sparse,lab_16h_0.25_Sparse_Test2,0.03,0.03443651182220411,0.0005079562811895698,0.033577764771788816,0.035212783518406045,0.03331511058551197,0.03528050432652548,6.24905292136184,0.08702665075937203,6.107534520914345,6.385286706191306,6.073366653152559,6.414851310042914,0.2140174259855575,0.0016917273639173427,0.21066475713825913,0.2160285930031884,0.20995498423439501,0.2164144129115843,1.6364108650899134,0.09883695402199773,1.4457312281121997,1.702359852583287,1.3837600732566233,1.7031726844062611
lab_16h_0.25_Sparse,lab_16h_0.25_Sparse_Test3,1.0,0.02442768929810097,0.0018646191850842254,0.02091024806219275,0.02617127165174606,0.019360081062709172,0.02627914864369385,5.7951583776280025,0.3099013327765875,5.302168837663148,6.064426031457589,5.065942127974831,6.115274273164554,0.210528049478717,0.01791334548007922,0.20956127253344092,0.21547488667090853,0.20707820623484893,0.2155858659210092,1.6241381606456147,0.1771234968365918,1.5019092255290738,1.700472947631886,1.4642960200893724,1.7016211733528686
lab_16h_0.25_Sparse,lab_16h_0.25_Sparse_Test4,3.0,0.02791644708753278,0.0006283171340620115,0.026851201715522834,0.028796109828363902,0.026666020541672678,0.02889624592220913,8.518348363905275,0.13747557576192643,8.282676565473045,8.706947543936582,8.224519161447578,8.739378529060401,0.19607097668072845,0.013736562447851465,0.17316900068414356,0.20608788385022553,0.16522976576174445,0.20611005936094715,1.3088091052497572,0.11095074977538809,1.1177968933061884,1.3870716892070898,1.072190155494662,1.3876010002747272
lab_16h_0.25_Sparse,lab_16h_0.25_Sparse_Test5,30.0,0.006394325853122174,0.0008737982610735738,0.00519648800369569,0.008055927378897959,0.005000958318532702,0.008104235335057549,0.4075969261712123,0.379671528327153,0.0,1.159052623596976,0.0,1.8170432007878616,0.04390312326521592,0.005571185942855419,0.03649034013667716,0.04902115883749183,0.03269010214128914,0.049027642266261696,0.6188422896702719,0.09250231407275235,0.4789988062543366,0.6974408642433394,0.47229971348491734,0.6982977614709148
lab_16h_0.25_Sparse,lab_16h_0.25_Sparse_Test6,100.0,0.00982969682694539,0.0009467966960661779,0.008588807839226529,0.011264301628209744,0.008306359274906822,0.011654182800378873,1.035012674081423,0.5320804417205747,0.370055450514565,1.7706397761957198,0.25,2.0180694467819973,0.023369052790542556,0.0017122149192086373,0.019864252360747906,0.024859224797630777,0.019126062162936483,0.025078117454521796,0.5358905176563544,0.009491374605774896,0.5193645464430087,0.5467955750261589,0.5156983608862207,0.5477926248320479
