test.id,add.id,concentration,reliability,used.model,nboot.fit,n.obs,mu.model,lambda.model,A.para,Integral.model,mu.se,lambda.se,A.se,mu.spline,lambda.spline,A.nonpara,integral.spline,mu.low,mu.high,lambda.low,lambda.high,A.low,A.high,Integral.low,Integral.high,fit.status.spline,fit.status.model,fail.reason.spline,fail.reason.model
lab_16h_0.25,lab_16h_0.25_Test1,0.01,True,richards,100,65,0.043338663840758275,6.4603203544329935,0.2287699119859351,1.949186685084415,0.001559046899381972,0.1657009744501564,0.0019486954378081815,0.041425766303359896,6.547573010992344,0.22066925839210141,1.9503339354661056,0.037380570739672915,0.03957741930416097,6.097016968557887,6.380928898643754,0.2175635031704879,0.22197501233741693,1.804944935319918,1.9572378685463399,ok,ok,,
lab_16h_0.25,lab_16h_0.25_Test2,0.03,True,richards,100,65,0.0384540900158236,6.3719491364072525,0.22732891429504343,1.861224436688405,0.0011542598204248853,0.1563947431757097,0.0019238756661656745,0.03575477231835189,6.436809749890426,0.21520644848346043,1.8622273731377845,0.03385077173292715,0.03550201924920167,6.117516260960161,6.460223156340388,0.2116344537747863,0.2164017252531984,1.7168293918279427,1.8671200735733162,ok,ok,,
lab_16h_0.25,lab_16h_0.25_Test3,1.0,True,richards,100,65,0.033015659338929096,6.648908731897177,0.23247846837530958,1.7233441082447714,0.0006110721423370832,0.11479035321201318,0.0014285902168754748,0.03229114410690824,7.105060857836451,0.21277167132412608,1.7236412457526749,0.030830403742615194,0.031739892466032926,6.811355994197176,7.042447484106591,0.21073470402409633,0.21552694295025907,1.5530530106293965,1.7268031526132328,ok,ok,,
lab_16h_0.25,lab_16h_0.25_Test4,3.0,True,,100,65,,,,,,,,0.029441130138416094,8.847988598374418,0.2058919735126918,1.3876786533179297,0.027252989487881907,0.029911271510506224,8.368736336583744,8.935438395567704,0.18917321328904624,0.20754233634334357,1.2275204362474905,1.3900361471968121,ok,failed,,all_models_failed
lab_16h_0.25,lab_16h_0.25_Test5,30.0,True,,100,65,,,,,,,,0.006912586453046411,0.6966142204782666,0.047683210405220125,0.6963440438031652,0.007663315045423027,0.01569960496955182,0.3738271881188177,1.7829684726102326,0.04287336909491302,0.048338638226891065,0.6200687988705358,0.6992619109969509,ok,failed,,all_models_failed
lab_16h_0.25,lab_16h_0.25_Test6,100.0,True,logistic,100,65,0.006909173148534942,0.5865896204644864,0.022457016700682113,0.5404039978747678,0.0005476565955664258,0.3136752757722382,0.001377653663062696,0.007165926604885309,0.37792749738531617,0.02370985585631886,0.5407406037305351,0.00843290283957189,0.012747538306548619,0.3977052155942989,1.649799110341691,0.022398477636494073,0.025229744547299694,0.5120552820554177,0.5427118738723677,ok,ok,,
