test.id,add.id,concentration,mu.bt,sd.mu.bt,ci90.mu.bt.lo,ci90.mu.bt.up,ci95.mu.bt.lo,ci95.mu.bt.up,lambda.bt,sd.lambda.bt,ci90.lambda.bt.lo,ci90.lambda.bt.up,ci95.lambda.bt.lo,ci95.lambda.bt.up,A.bt,sd.A.bt,ci90.A.bt.lo,ci90.A.bt.up,ci95.A.bt.lo,ci95.A.bt.up,integral.bt,sd.integral.bt,ci90.integral.bt.lo,ci90.integral.bt.up,ci95.integral.bt.lo,ci95.integral.bt.up
lab_16h_0.25,lab_16h_0.25_Test1,0.01,0.03875328427250781,0.0006258965111232587,0.037784130327521356,0.03955717496987858,0.037380570739672915,0.03957741930416097,6.248847823670706,0.07490941847685703,6.11724029165614,6.356635041567347,6.097016968557887,6.380928898643754,0.2206842299064486,0.001142077954398473,0.21902784272253056,0.2217485722546826,0.2175635031704879,0.22197501233741693,1.9211609008726003,0.04651213320307443,1.8377177521410104,1.95383360802542,1.804944935319918,1.9572378685463399
lab_16h_0.25,lab_16h_0.25_Test2,0.03,0.03490352534056029,0.0005076614548902796,0.03436458741278265,0.03546283375372277,0.03385077173292715,0.03550201924920167,6.312434255349074,0.08152400482249865,6.2188669665171625,6.396321001791575,6.117516260960161,6.460223156340388,0.21503889700361434,0.00125240276539058,0.21394828481152978,0.21624243222070177,0.2116344537747863,0.2164017252531984,1.8343272419429995,0.04285882065331134,1.7467106684353442,1.8668323762671195,1.7168293918279427,1.8671200735733162
lab_16h_0.25,lab_16h_0.25_Test3,1.0,0.031337411290382866,0.0002399861507217629,0.03090697690297081,0.03166787162715151,0.030830403742615194,0.031739892466032926,6.92353870348696,0.05507280157985985,6.833928011789766,7.008544082363739,6.811355994197176,7.042447484106591,0.21360346273103392,0.0012501873692593675,0.21152135413597206,0.2152490485888113,0.21073470402409633,0.21552694295025907,1.689154519417786,0.046728854554863426,1.604325733834848,1.7261893884805226,1.5530530106293965,1.7268031526132328
lab_16h_0.25,lab_16h_0.25_Test4,3.0,0.028237740664272176,0.0006857348286579831,0.027338438252216758,0.029663118801782528,0.027252989487881907,0.029911271510506224,8.587130304339427,0.15155706800470342,8.400292117133725,8.891253756339554,8.368736336583744,8.935438395567704,0.20378044185609437,0.005048996437391154,0.19576107279922983,0.20741914557873609,0.18917321328904624,0.20754233634334357,1.3558221552018048,0.04675684424432405,1.271810193589221,1.3893753580165542,1.2275204362474905,1.3900361471968121
lab_16h_0.25,lab_16h_0.25_Test5,30.0,0.009572449265144107,0.0018753720635674334,0.007996467923294533,0.01536543008618905,0.007663315045423027,0.01569960496955182,1.0721203506013675,0.4312892074256429,0.3788233729007409,1.6255820404596277,0.3738271881188177,1.7829684726102326,0.04651653828596765,0.0015852635815533128,0.04308226804458087,0.04825197777713492,0.04287336909491302,0.048338638226891065,0.6819874491412575,0.0207219439790326,0.6429098052201706,0.6989073232673634,0.6200687988705358,0.6992619109969509
lab_16h_0.25,lab_16h_0.25_Test6,100.0,0.010359881469316426,0.0012491024404824172,0.008604341226100539,0.012467497459978725,0.00843290283957189,0.012747538306548619,0.8070809625994729,0.4272507814411012,0.44372322653140256,1.5896038310396459,0.3977052155942989,1.649799110341691,0.023779260183779186,0.0007721644307549378,0.022945225633128705,0.0248858703505733,0.022398477636494073,0.025229744547299694,0.5333939243857267,0.009315396732363763,0.5156471299992148,0.5423891959212556,0.5120552820554177,0.5427118738723677
