test.id,add.id,concentration,reliability,used.model,nboot.fit,n.obs,mu.model,lambda.model,A.para,Integral.model,mu.se,lambda.se,A.se,mu.spline,lambda.spline,A.nonpara,integral.spline,mu.low,mu.high,lambda.low,lambda.high,A.low,A.high,Integral.low,Integral.high,fit.status.spline,fit.status.model,fail.reason.spline,fail.reason.model
lab_31.5h_3.0,lab_31.5h_3.0_BY4741_A2,0.0,True,richards,100,8,0.27662172450323175,-1.9790824839140637,5.739156617628507,95.68178347364224,1.3054555444433735,98.9714163765506,14.310374244241784,0.26288890297298817,5.379810165162636,4.1509558136070055,93.81093509730431,0.20804603684251574,0.2864766969107271,0.0,6.34377011430431,3.2509699606038045,4.170919345288419,69.80349400443795,102.82146289666095,ok,ok,,
